Year,Season,Cruise,CC Line,CC Station,SB#,D/O?,Date,Hour,Quality,Sarah's scale (amt of background),Types of Background,Detections?,Spp. Detected,Blue B,Blue D,Fin 20Hz Singular,Fin 20Hz Song,Fin C.C.,Fin H.C.,Humpback Song,Humpback Non-song,Start/End,Hour spans,Comments,Scan Method,Time window,Top freq,Low Freq,FFT Length,Overlap
2005,Spring,CC0504NH,90,100,SB22,OMNI,4/19/05,10:00:00,High**,bit to lots**,"1,2,3,A",adhoc only,,0,0,0,0,0,0,0,0,ends 10:32:29,4,adhoc Humpback song; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,90,SB25,OMNI,4/19/05,13:00:00,High ,bit to lots ,"1,2,3",No,,0,0,0,0,0,0,0,0,starts 13:58:07,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,90,SB25,OMNI,4/19/05,14:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,90,SB25,OMNI,4/19/05,15:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,90,SB25,OMNI,4/19/05,16:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,90,SB25,OMNI,4/19/05,17:00:00,High**,bit to lots**,"1,2,3,A",Yes,Blue,0,1,0,0,0,0,0,0,ends 17:30:43,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,60,SB29,OMNI,4/20/05,9:00:00,High**,bit to lots**,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 9:40:00,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,60,SB29,OMNI,4/20/05,10:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,60,SB29,OMNI,4/20/05,11:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,60,SB29,OMNI,4/20/05,12:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,60,SB29,OMNI,4/20/05,13:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 13:12:35,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,53,SB32,OMNI,4/20/05,15:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,starts 15:22:37,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,53,SB32,OMNI,4/20/05,16:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,53,SB32,OMNI,4/20/05,17:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Humpback",1,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,53,SB32,OMNI,4/20/05,18:00:00,Medium**,lots to tons**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 18:38:36,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,35,SB33,OMNI,4/21/05,6:00:00,Poor,lots to tons ,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 6:33:56,3,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,35,SB33,OMNI,4/21/05,7:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Fin ,0,0,0,0,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,35,SB33,OMNI,4/21/05,8:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Humpback",0,1,0,0,0,0,1,0,ends 8:50:37,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,30,SB35,OMNI,4/21/05,10:00:00,Poor,tons,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 10:13:07,5,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,30,SB35,OMNI,4/21/05,11:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,8,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,90,30,SB35,OMNI,4/21/05,12:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,ends 12:41:42,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,40,SB38,OMNI,4/22/05,5:00:00,Medium**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 5:36:09,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,40,SB38,OMNI,4/22/05,6:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,40,SB38,OMNI,4/22/05,7:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,7,break 7:02:25 to 7:06:27; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,40,SB38,OMNI,4/22/05,8:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,ends 8:14:37,2,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,45,SB40,OMNI,4/22/05,9:00:00,Poor,tons,"1,2,B",No,,0,0,0,0,0,0,0,0,starts 9:57:38,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,45,SB40,OMNI,4/22/05,10:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,45,SB40,OMNI,4/22/05,11:00:00,Medium**,lots to tons**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,45,SB40,OMNI,4/22/05,12:00:00,Poor,tons,"1,2,A,B",Yes,Humpback,0,0,0,0,0,0,0,0,ends 12:54:20,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,70,SB46,OMNI,4/23/05,7:00:00,High**,bit to lots**,"1,2,3,A",adhoc only,,0,0,0,0,0,0,0,0,starts 7:14:32,5,adhoc Blue D; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,70,SB46,OMNI,4/23/05,8:00:00,High**,bit to lots**,"1,2,3,A",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,70,SB46,OMNI,4/23/05,9:00:00,Medium**,bit to lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,,6,adhoc Blue B; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,70,SB46,OMNI,4/23/05,10:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,ends 10:43:29,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,110,SB52,OMNI,4/24/05,7:00:00,Medium**,lots to tons**,"1,2,A,B",No,,0,0,0,0,0,0,0,0,starts 7:07:52,8,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,110,SB52,OMNI,4/24/05,8:00:00,High**,bit to lots**,"1,2,A,B",adhoc only,,0,0,0,0,0,0,0,0,,6,adhoc Blue D; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,110,SB52,OMNI,4/24/05,9:00:00,High**,bit to lots**,"1,2,A",adhoc only,,0,0,0,0,0,0,0,0,ends 9:23:15,3,adhoc Humpback song; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,110,SB55,OMNI,4/24/05,13:00:00,High**,bit to lots**,"1,2,3,A",No,,0,0,0,0,0,0,0,0,starts 13:08:51,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,110,SB55,OMNI,4/24/05,14:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Humpback",0,1,0,0,0,0,1,0,,7,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,110,SB55,OMNI,4/24/05,15:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,110,SB55,OMNI,4/24/05,16:00:00,High,bit to lots,"1,2",No,,0,0,0,0,0,0,0,0,ends 16:06:15,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,80,SB56,OMNI,4/25/05,7:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,starts 7:16:28,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,80,SB56,OMNI,4/25/05,8:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Fin,0,0,0,0,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,80,SB56,OMNI,4/25/05,9:00:00,Medium**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,80,SB56,OMNI,4/25/05,10:00:00,Medium,lots,"1,2,A,B",No,,0,0,0,0,0,0,0,0,ends 10:05:41,1,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,70,SB62,OMNI,4/25/05,13:00:00,Medium**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 13:13:02,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,70,SB62,OMNI,4/25/05,14:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,0,1,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,70,SB62,OMNI,4/25/05,15:00:00,High**,bit to lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,,6,adhoc Blue D; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,70,SB62,OMNI,4/25/05,16:00:00,Medium**,lots**,"1,2,A",No,,0,0,0,0,0,0,0,0,ends 16:27:58,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,42,SB70,OMNI,4/26/05,10:00:00,Poor,tons,"1,2,3",No,,0,0,0,0,0,0,0,0,starts 10:57:09,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,42,SB70,OMNI,4/26/05,11:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,42,SB70,OMNI,4/26/05,12:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,83,42,SB70,OMNI,4/26/05,13:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,ends 13:40:46,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,55,SB71,OMNI,4/27/05,5:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Humpback",0,1,0,0,0,0,1,0,starts 5:33:36,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,55,SB71,OMNI,4/27/05,6:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,55,SB71,OMNI,4/27/05,7:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,"Fin, Humpback",0,0,0,1,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,55,SB71,OMNI,4/27/05,8:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,0,1,ends 8:41:04,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,60,SB73,OMNI,4/27/05,10:00:00,Medium**,bit to lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,starts 10:08:56,6,adhoc Humpback song; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,60,SB73,OMNI,4/27/05,11:00:00,High**,bit**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,60,SB73,OMNI,4/27/05,12:00:00,High**,bit**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,87,60,SB73,OMNI,4/27/05,13:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 13:19:59,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,70,SB77,OMNI,4/27/05,16:00:00,Poor,lots to tons,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 16:47:38,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,70,SB77,OMNI,4/27/05,17:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,70,SB77,OMNI,4/27/05,18:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,7,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,70,SB77,OMNI,4/27/05,19:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,0,1,ends 19:39:32,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,90,SB78,OMNI,4/28/05,6:00:00,High**,bit to lots**,"1,2,3,A",Yes,Blue,0,1,0,0,0,0,0,0,starts 6:36:55,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,90,SB78,OMNI,4/28/05,7:00:00,High**,bit**,"1,2,3,A",Yes,"Blue, Humpback",0,1,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,90,SB78,OMNI,4/28/05,8:00:00,High**,bit**,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,90,SB78,OMNI,4/28/05,9:00:00,High**,bit to lots**,"1,2,A",No,,0,0,0,0,0,0,0,0,ends 9:44:29,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,100,SB80,OMNI,4/28/05,13:00:00,High**,bit to lots**,"1,2,3,A",No,,0,0,0,0,0,0,0,0,starts 13:33:37,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,80,100,SB80,OMNI,4/28/05,14:00:00,High**,bit**,"1,2,3,A",No,,0,0,0,0,0,0,0,0,ends 14:46:10,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,80,SB84,OMNI,4/29/05,8:00:00,High**,bit**,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 8:06:21,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,80,SB84,OMNI,4/29/05,9:00:00,High**,bit**,"1,2,3,A,B",Yes,"Blue, Humpback",1,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,80,SB84,OMNI,4/29/05,10:00:00,High**,bit**,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,ends 10:39:53,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,70,SB88,OMNI,4/29/05,13:00:00,Medium**,lots**,"1,2,3,A",No,,0,0,0,0,0,0,0,0,starts 13:52:08,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,70,SB88,OMNI,4/29/05,14:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,70,SB88,OMNI,4/29/05,15:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,70,SB88,OMNI,4/29/05,16:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 16:36:30,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,49,SB90,OMNI,4/30/05,5:00:00,Poor,tons,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 5:47:28,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,49,SB90,OMNI,4/30/05,6:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Spring,CC0504NH,77,49,SB90,OMNI,4/30/05,7:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 7:42:26,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,28,SB01,OMNI,1/4/05,22:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 22:46:26,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,28,SB01,OMNI,1/4/05,23:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,28,SB01,OMNI,1/5/05,0:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,28,SB01,OMNI,1/5/05,1:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,0,0,0,ends 1:47:55,5,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,45,SB02,OMNI,1/5/05,16:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,0,0,0,starts 16:15:20,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,45,SB02,OMNI,1/5/05,17:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",0,1,0,1,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,45,SB02,OMNI,1/5/05,18:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 18:19:59,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,50,SB03,OMNI,1/5/05,20:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,0,0,0,starts 20:13:36,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,50,SB03,OMNI,1/5/05,21:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,1,0,0,ends 21:59:59,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,55,SB04,OMNI,1/6/05,0:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,1,0,0,starts 0:26:35,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,55,SB04,OMNI,1/6/05,1:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,1,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,55,SB04,OMNI,1/6/05,2:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,ends 2:27:22,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,80,SB05,OMNI,1/6/05,16:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,starts 16:31:18,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,80,SB05,OMNI,1/6/05,17:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,80,SB05,OMNI,1/6/05,18:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,ends 18:48:41,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,90,SB06,OMNI,1/6/05,22:00:00,Medium ,lots ,"1,2,3",Yes,Humpback,0,0,0,0,0,0,1,0,starts 22:54:56,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,90,SB06,OMNI,1/6/05,23:00:00,Medium**,lots**,"1,2,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,90,SB06,OMNI,1/7/05,0:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,90,SB06,OMNI,1/7/05,1:00:00,Medium,lots,"1,2,3",Yes,Humpback,0,0,0,0,0,0,1,0,ends 1:04:53,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,120,SB07,OMNI,1/7/05,18:00:00,High**,bit**,"1,2,3,A,B",Yes,"Blue, Humpback",1,0,0,0,0,0,1,0,starts 18:44:23,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,120,SB07,OMNI,1/7/05,19:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Humpback",1,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2005,Winter,CC0501NH,93,120,SB07,OMNI,1/7/05,20:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
