"station","Year","Season","cruise","line","SB#","D/O?","Date","Hour","Quality","Sarah's scale (amt of background)","Types of Background","Detections?","Blue B","Blue D","Fin 20Hz Singular","Fin 20Hz Song","Fin C.C.","Fin H.C.","Humpback Song","Humpback Non-song","Start/End","Hour spans","Comments","Scan Method","Time window","Top freq","Low Freq","FFT Length","Overlap","SpeciesName","longitude","latitude","depth"
100,2007,"Summer","CC07","80.0","SB27","OMNI",2007-07-12,1899-12-31 02:00:00,"High**","bit to lots**","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Blue D; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Fall","CC1110","83.0","SB26","DIFAR",2011-10-26,1899-12-31 22:00:00,"High","bit","1,2,3,A","adhoc only",0,0,0,0,0,0,0,0,"starts 22:01:46",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Summer","CC1108","87.0","SB37","DIFAR",2011-08-05,1899-12-31 22:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Fall","CC0911","86.0","SB15","DIFAR",2009-11-16,1900-01-01,"High","bit to lots","1,2,3","adhoc only",0,0,0,0,0,0,0,0,"ends 0:42:12",6,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Winter","CC10","87.0","SB18","DIFAR",2010-01-25,1899-12-31 02:00:00,"High","bit","1,2,3,B","Yes",0,0,0,1,0,0,1,0,"ends 2:39:12",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2006,"Fall","CC061","87.0","SB17","OMNI",2006-10-30,1899-12-31 01:00:00,"Poor","tons","1,2","No",0,0,0,0,0,0,0,0,"ends 1:03:28",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Summer","CC1108","77.0","SB57","DIFAR",2011-08-11,1899-12-31 01:00:00,"Poor","tons","1,2,3,A, dark <20Hz","No",0,0,0,0,0,0,0,0,"ends 1:30:59",4,"most files following same 5m11s pattern, before then sort of horrible","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Winter","CC10","80.0","SB24","DIFAR",2010-01-29,1899-12-31 20:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,0,0,1,0,"ends 20:18:34",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2007,"Winter","CC07","93.0","SB06","OMNI",2007-01-15,1899-12-31 21:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,"ends 21:37:28",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2005,"Fall","CC0511","77.0","SB31","OMNI",2005-11-19,1899-12-31 01:00:00,"High**","bit**","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 1:09:59",1,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2012,"Winter","CC1202","87.0","SB25","DIFAR",2012-02-06,1899-12-31,"Medium","lots","1,2,A","Yes",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2009,"Spring","CC09","77.0","SB26","OMNI",2009-03-21,1899-12-31 21:00:00,"Medium","lots to tons","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song; static takes over 7min 48s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2004,"Fall","CC041","87.0","SB25","OMNI",2004-11-12,1899-12-31 03:00:00,"Poor","tons","1,2,3,A","No",0,0,0,0,0,0,0,0,"starts 3:32:56",3,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Winter","CC06","80.0","SB30","OMNI",2006-02-17,1899-12-31 21:00:00,"High","bit to lots","1,2,3","Yes",0,0,0,1,0,0,1,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2004,"Fall","CC041","80.0","SB41","OMNI",2004-11-16,1899-12-31 22:00:00,"High**","bit to lots**","1,2,3,A","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Blue B; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Fall","CC1110","83.0","SB26","DIFAR",2011-10-26,1899-12-31 23:00:00,"High","bit","1,2,3","adhoc only",0,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Summer","CC1108","80.0","SB55","DIFAR",2011-08-10,1899-12-31 17:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"most files following same 5m11s pattern, first half not bad","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Fall","CC061","83.0","SB18","OMNI",2006-10-30,1899-12-31 17:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,8,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Summer","CC1108","83.0","SB41","DIFAR",2011-08-06,1899-12-31 17:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Fall","CC0911","83.0","SB16","DIFAR",2009-11-16,1899-12-31 19:00:00,"Medium","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 19:10:29",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2012,"Winter","CC1202","83.0","SB27","DIFAR",2012-02-06,1899-12-31 19:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,4,"break 19:05-19:23:41","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2007,"Winter","CC07","93.0","SB06","OMNI",2007-01-15,1899-12-31 19:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2004,"Fall","CC041","93.0","SB03","OMNI",2004-11-05,1899-12-31 19:00:00,"Poor","lots to tons","1,2,A","No",0,0,0,0,0,0,0,0,"ends 19:38:38",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2007,"Summer","CC07","80.0","SB27","OMNI",2007-07-12,1899-12-31 01:00:00,"High**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Winter","CC10","87.0","SB18","DIFAR",2010-01-24,1899-12-31 23:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,1,0,"starts 23:12:09",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2007,"Winter","CC07","93.0","SB06","OMNI",2007-01-15,1899-12-31 20:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Winter","CC10","77.0","SB25","DIFAR",2010-01-30,1899-12-31 01:00:00,"High","bit","1,2,3,A","Yes",0,0,0,1,0,0,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2006,"Winter","CC06","80.0","SB30","OMNI",2006-02-17,1899-12-31 22:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,"ends 22:09:59",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2012,"Winter","CC1202","90.0","SB12","DIFAR",2012-02-01,1899-12-31 01:00:00,"Medium","lots","1,2","No",0,0,0,0,0,0,0,0,"ends 1:41",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Winter","CC06","87.0","SB23","OMNI",2006-02-13,1899-12-31 01:00:00,"Medium","bit to lots","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2011,"Summer","CC1108","87.0","SB37","DIFAR",2011-08-05,1899-12-31 23:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 23:31:04",4,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Spring","CC1104","83.0","SB41","DIFAR",2011-04-20,1899-12-31 22:00:00,"High","bit","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2011,"Summer","CC1108","77.0","SB57","DIFAR",2011-08-10,1899-12-31 23:00:00,"Poor","tons","1,2,3,A, B, dark <20Hz","No",0,0,0,0,0,0,0,0,"starts 23:18:50",5,"most files following same 5m11s pattern, first half not bad","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Fall","CC10","77.0","SB35","DIFAR",2010-11-12,1899-12-31 02:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Winter","CC06","93.0","SB04","OMNI",2006-02-06,1899-12-31 19:00:00,"Poor","lots to tons","1,2,3","No",0,0,0,0,0,0,0,0,"ends 19:19:59",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2005,"Summer","CC0507","77.0","SB30","OMNI",2005-07-14,1899-12-31 19:00:00,"High**","bit**","1,2,3,A","No",0,0,0,0,0,0,0,0,"starts 19:12:32",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2005,"Summer","CC0507","77.0","SB30","OMNI",2005-07-14,1899-12-31 20:00:00,"High**","bit to lots**","1,2,3,A","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Fall","CC10","86.0","SB23","DIFAR",2010-11-06,1899-12-31 16:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,"starts 16:59:49",1,"only 11s long","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Winter","CC06","80.0","SB30","OMNI",2006-02-17,1899-12-31 21:00:00,"High","bit to lots","1,2,3","Yes",0,0,0,1,0,0,1,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2009,"Spring","CC09","93.0","SB05","OMNI",2009-03-10,1899-12-31 18:00:00,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 18:53:35",6,"static takes over 5min 10s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2008,"Summer","CC0808","93.0","SB06","OMNI",2008-08-17,1899-12-31 13:00:00,"High","bit to lots","1,3,B","No",0,0,0,0,0,0,0,0,"starts 13:44:55",3,"report says ship is very close","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Spring","CC1104","90.0","SB17","DIFAR",2011-04-14,1899-12-31 17:00:00,"High","bit","1,2,3","Yes",0,1,0,0,0,0,1,0,"starts 17:46:25",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-125.60689,35.12029,NA
100,2011,"Spring","CC1104","90.0","SB17","DIFAR",2011-04-14,1899-12-31 17:00:00,"High","bit","1,2,3","Yes",0,1,0,0,0,0,1,0,"starts 17:46:25",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2012,"Winter","CC1202","93.0","SB08","DIFAR",2012-01-30,1899-12-31 23:00:00,"Medium","lots","1,2","No",0,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,NA,-125.60689,35.12029,NA
100,2012,"Winter","CC1202","83.0","SB27","DIFAR",2012-02-06,1899-12-31 17:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2011,"Summer","CC1108","83.0","SB41","DIFAR",2011-08-06,1899-12-31 16:00:00,"Poor","tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"starts 16:11:21",5,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Winter","CC0901","90.0","SB07","OMNI",2009-01-12,1899-12-31 01:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,"ends 1:22:00",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Winter","CC10","80.0","SB24","DIFAR",2010-01-29,1899-12-31 19:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,1,1,0,0,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2006,"Fall","CC061","87.0","SB17","OMNI",2006-10-29,1899-12-31 22:00:00,"Poor","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 22:11:49",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2004,"Fall","CC041","93.0","SB03","OMNI",2004-11-05,1899-12-31 18:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,3,"break 18:49:59 to 19:10:00; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-125.60689,35.12029,NA
100,2010,"Winter","CC10","80.0","SB24","DIFAR",2010-01-29,1899-12-31 20:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,0,0,1,0,"ends 20:18:34",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Winter","CC10","77.0","SB25","DIFAR",2010-01-30,1899-12-31,"High","bit","1,2,3","Yes",0,0,0,0,0,0,1,0,"starts 0:07:41",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Summer","CC1008","76.0","SB49","DIFAR",2010-08-14,1899-12-31 17:00:00,"High","bit","1,2,A","Yes",0,1,0,0,0,0,0,0,"starts 17:04:56",7,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-125.60689,35.12029,NA
100,2006,"Summer","CC06","87.0","SB22","DIFAR",2006-07-17,1899-12-31 16:00:00,"High","bit to lots","1,2,3,B","No",0,0,0,0,0,0,0,0,"starts 16:16:58",5,"break 16:49:00 to 17:00:32","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Winter","CC10","77.0","SB25","DIFAR",2010-01-30,1899-12-31 01:00:00,"High","bit","1,2,3,A","Yes",0,0,0,1,0,0,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2012,"Winter","CC1202","90.0","SB12","DIFAR",2012-02-01,1899-12-31,"Medium","lots","1,2,3,A","adhoc only",0,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Winter","CC10","93.0","SB05","DIFAR",2010-01-15,1899-12-31 20:00:00,"Medium","lots","1,2,3,A,B","Yes",0,0,1,0,0,0,1,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-125.60689,35.12029,NA
100,2011,"Summer","CC1108","80.0","SB55","DIFAR",2011-08-10,1899-12-31 18:00:00,"Poor","tons","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,NA,6,"most files following same 5m11s pattern, first half not bad","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2011,"Summer","CC1108","80.0","SB55","DIFAR",2011-08-10,1899-12-31 19:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 19:18:59",2,"most files following same 5m11s pattern, first half not bad","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Spring","CC1104","80.0","SB54","DIFAR",2011-04-24,1899-12-31 22:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2005,"Fall","CC0511","80.0","SB30","OMNI",2005-11-18,1899-12-31 19:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",0,0,1,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"FIn",-125.60689,35.12029,NA
100,2009,"Summer","CC0907","80.0","SB33","OMNI",2009-07-28,1899-12-31 23:00:00,NA,"lots to tons","1,2,3,A.B","Yes",0,0,0,0,0,0,1,0,"ends 23:49:00",5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Fall","CC10","90.0","SB13","DIFAR",2010-11-01,1899-12-31 20:00:00,"Medium","lots to tons","1,2,3","No",0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2012,"Winter","CC1202","83.0","SB27","DIFAR",2012-02-06,1899-12-31 20:00:00,"Medium","lots","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Spring","CC09","93.0","SB05","OMNI",2009-03-10,1899-12-31 17:00:00,"Poor","bit to tons","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,NA,7,"static takes over 5min 10s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2007,"Winter","CC07","93.0","SB06","OMNI",2007-01-15,1899-12-31 19:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2006,"Spring","CC06","77.0","SB29","OMNI",2006-04-15,1899-12-31 18:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2006,"Summer","CC06","87.0","SB22","DIFAR",2006-07-17,1899-12-31 17:00:00,"High","bit to lots","1,2,3,B","No",0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Summer","CC06","87.0","SB22","DIFAR",2006-07-17,1899-12-31 18:00:00,"High","bit to lots","1,2,3","No",0,0,0,0,0,0,0,0,"ends 18:49:00",5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Summer","CC0907","90.0","SB10","OMNI",2009-07-19,1899-12-31,"Poor","tons","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,"starts 0:06:05",6,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2006,"Winter","CC06","87.0","SB23","OMNI",2006-02-13,1899-12-31 02:00:00,"Medium","lots","1,2,3,A","Yes",0,0,0,0,0,0,1,0,"ends 2:09:59",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Summer","CC1008","87.0","SB28","DIFAR",2010-08-09,1899-12-31 19:00:00,"Medium","lots","1,2,3,B","No",0,0,0,0,0,0,0,0,"ends 19:45:41",6,"record book says SB terminates 1944, but accidently kept recording till after 21:00:00","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2011,"Spring","CC1104","83.0","SB41","DIFAR",2011-04-20,1899-12-31 21:00:00,"High","bit","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,"starts 21:07:41",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2010,"Summer","CC1008","90.0","SB12","OMNI",2010-08-03,1899-12-31 22:00:00,"High","bit","1,2,A","No",0,0,0,0,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-125.60689,35.12029,NA
100,2010,"Fall","CC10","90.0","SB13","DIFAR",2010-11-01,1899-12-31 19:00:00,"Medium","lots to tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 19:09:55",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2010,"Summer","CC1008","90.0","SB12","OMNI",2010-08-03,1899-12-31 23:00:00,"High","bit to lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 23:49:30",6,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-125.60689,35.12029,NA
100,2004,"Fall","CC041","93.0","SB03","OMNI",2004-11-05,1899-12-31 17:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-125.60689,35.12029,NA
100,2007,"Winter","CC07","93.0","SB06","OMNI",2007-01-15,1899-12-31 18:00:00,"High**","bit**","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,"starts 18:10:00",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2005,"Summer","CC0507","77.0","SB30","OMNI",2005-07-14,1899-12-31 21:00:00,"High","bit","1,2","Yes",0,0,0,0,0,0,1,0,"ends 21:02:40",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-125.60689,35.12029,NA
100,2009,"Spring","CC09","93.0","SB05","OMNI",2009-03-10,1899-12-31 16:00:00,"Poor","bit to tons","1,2,3,A,B","Yes",1,0,0,0,0,0,1,0,"starts 16:27:15",4,"static takes over 5min 10s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-125.60689,35.12029,NA
100,2009,"Winter","CC0901","90.0","SB07","OMNI",2009-01-11,1899-12-31 23:00:00,"High","bit to lots","1,2,3,A","Yes",0,0,0,1,0,0,1,0,NA,8,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2004,"Spring","CC0404","80.0","SB39","OMNI",2004-04-06,1899-12-31 19:00:00,"Medium**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2008,"Summer","CC0808","93.0","SB06","OMNI",2008-08-17,1899-12-31 14:00:00,"Medium","bit to lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 14:33:00",4,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Summer","CC0907","90.0","SB10","OMNI",2009-07-19,1899-12-31 01:00:00,"Poor","tons","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2007,"Fall","CC07","93.0","SB06","OMNI",2007-11-06,1899-12-31,"Medium**","lots**","1,2,3,A,B","Yes",0,1,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2009,"Fall","CC0911","83.0","SB16","DIFAR",2009-11-16,1899-12-31 17:00:00,"High","bit","1,2,3,B","No",0,0,0,0,0,0,0,0,"starts 17:01:09",7,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2009,"Winter","CC0901","90.0","SB07","OMNI",2009-01-12,1899-12-31 01:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,"ends 1:22:00",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-125.60689,35.12029,NA
100,2006,"Summer","CC06","90.0","SB11","DIFAR",2006-07-12,1899-12-31 17:00:00,"Medium","lots","1,2,3","adhoc only",0,0,0,0,0,0,0,0,NA,6,"adhoc Blue B","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2004,"Fall","CC041","93.0","SB03","OMNI",2004-11-05,1899-12-31 16:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 16:40:00",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-125.60689,35.12029,NA
100,2005,"Summer","CC0507","80.0","SB29","OMNI",2005-07-14,1899-12-31 15:00:00,"High**","bit**","1,2,3,A","Yes",0,1,0,0,0,0,0,0,"ends 15:35:08",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-125.60689,35.12029,NA
100,2012,"Fall","CC1210","77.0","SB49","DIFAR",2012-11-03,1899-12-31 01:00:00,"High","bit","1,2,3","Yes",0,0,0,0,0,0,1,0,NA,1,NA,"wav file, cts","60s","500Hz","0Hz",3500,0.98,"Humpback Whale",-125.60689,35.12029,NA
