"station","line","Year","Season","cruise","SB.","D.O.","Date","Hour","Quality","Sarah.s.scale..amt.of.background.","Types.of.Background","Detections.","SpeciesName","Blue.B","Blue.D","Fin.20Hz.Singular","Fin.20Hz.Song","Fin.C.C.","Fin.H.C.","Humpback.Song","Humpback.Non.song","Start.End","duration","Comments","Scan.Method","Time.window","Top.freq","Low.Freq","FFT.Length","Overlap","Order.Occ","latitude.","longitude","cruise"
80,83,2008,"Winter","CC0801","SB20","OMNI","1/22/08","18:00:00","High","bit","1,2,3,A,B","Yes","Humpback whale",0,0,0,1,0,0,1,0,"starts 18:18:43",5,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",50,32.91176,-122.12858,"CC08"
80,83,2004,"Fall","CC0411R","SB30","OMNI","11/13/04","14:00:00","High","bit to lots","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 14:05:24",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC041"
80,83,2008,"Winter","CC0801","SB20","OMNI","1/22/08","19:00:00","High","bit to lots","1,2,3,A","Yes","Fin whale",0,0,0,1,0,0,1,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",50,32.91176,-122.12858,"CC08"
80,83,2008,"Winter","CC0801","SB20","OMNI","1/22/08","19:00:00","High","bit to lots","1,2,3,A","Yes","Humpback whale",0,0,0,1,0,0,1,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",50,32.91176,-122.12858,"CC08"
80,83,2012,"Summer","CC1207OS","SB37","DIFAR","7/21/12","0:00:00","High","bit","1,2,3 ","No",NA,0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2012,"Fall","CC1210NH","SB37","DIFAR","10/30/12","17:00:00","High","bit","1,2,3","No",NA,0,0,0,0,0,0,0,0,"starts 17:59:46",1,"only 14s","wav file, cts","60s","500-1000Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1210"
80,83,2006,"Summer","CC0607","SB25","DIFAR","7/19/06","0:00:00","High","bit to lots","1,2,B","No",NA,0,0,0,0,0,0,0,0,"starts 0:25:11",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC06"
80,83,2012,"Summer","CC1207OS","SB35","DIFAR","7/20/12","17:00:00","Poor","tons","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2009,"Summer","CC0907MA","SB25","OMNI","7/25/09","19:00:00","Poor","lots to tons","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0907"
80,83,2012,"Summer","CC1207OS","SB37","DIFAR","7/20/12","22:00:00","High","bit","1,2 ","No",NA,0,0,0,0,0,0,0,0,"starts 22:39:39",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2011,"Winter","CC1101NH","SB33","DIFAR","1/23/11","22:00:00","Medium","lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1101"
80,83,2007,"Spring","CC0704","SB24","OMNI","4/11/07","1:00:00","Poor","tons","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 1:39:02",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC07"
80,83,2011,"Winter","CC1101NH","SB33","DIFAR","1/23/11","23:00:00","High","bit to lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 23:34:47",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1101"
80,83,2012,"Summer","CC1207OS","SB37","DIFAR","7/21/12","3:00:00","High","bit","1,2","No",NA,0,0,0,0,0,0,0,0,"ends 3:25",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2012,"Summer","CC1207OS","SB37","DIFAR","7/20/12","23:00:00","High","bit","1,2,3 ","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2008,"Summer","CC0808NH","SB21","OMNI","8/25/08","1:00:00","Medium","lots","1,2,3,A,B","Yes","Blue whale",1,1,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0808"
80,83,2004,"Fall","CC0411R","SB30","OMNI","11/13/04","13:00:00","High**","bit**","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,6,"adhoc Blue D; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC041"
80,83,2012,"Summer","CC1207OS","SB35","DIFAR","7/20/12","19:00:00","Poor","tons","1,2","No",NA,0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2010,"Summer","CC1008NH","SB34","DIFAR","8/11/10","1:00:00","High","bit","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1008"
80,83,2010,"Summer","CC1008NH","SB34","DIFAR","8/10/10","23:00:00","High","bit","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"starts 23:57:51",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1008"
80,83,2012,"Summer","CC1207OS","SB35","DIFAR","7/20/12","20:00:00","Poor","tons","1,2","No",NA,0,0,0,0,0,0,0,0,"ends sometime… ",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2004,"Fall","CC0411R","SB30","OMNI","11/13/04","11:00:00","High**","bit**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 11:13:38",6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC041"
80,83,2004,"Summer","CC0407DSJ","SB22","OMNI","7/22/04","19:00:00","Medium**","lots to tons**","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0407D"
80,83,2004,"Summer","CC0407DSJ","SB22","OMNI","7/22/04","20:00:00","Poor","lots to tons","1,2,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0407D"
80,83,2012,"Fall","CC1210NH","SB37","DIFAR","10/30/12","18:00:00","High","bit","1,2,3","adhoc only",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav file, cts","60s","500-1000Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1210"
80,83,2012,"Summer","CC1207OS","SB35","DIFAR","7/20/12","15:00:00","Medium","lots","1,2,3","No",NA,0,0,0,0,0,0,0,0,"starts 15:24:58",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2012,"Summer","CC1207OS","SB35","DIFAR","7/20/12","18:00","Poor","tons","1,2","No",NA,0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2012,"Summer","CC1207OS","SB35","DIFAR","7/20/12","16:00:00","Medium","lots","1,2,3","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1207"
80,83,2009,"Summer","CC0907MA","SB25","OMNI","7/25/09","20:00:00","Poor","tons","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,"ends 20:39:00",4,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0907"
80,83,2010,"Summer","CC1008NH","SB34","DIFAR","8/11/10","2:00:00","High","bit","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"ends 2:59:59",7,"SB goes on accidentily ","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1008"
80,83,2008,"Summer","CC0808NH","SB21","OMNI","8/25/08","2:00:00","Medium","lots","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,"ends 2:56:31",6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0808"
80,83,2004,"Summer","CC0407DSJ","SB22","OMNI","7/22/04","18:00:00","Medium","lots","1,2,3,A","Yes","Blue whale",1,0,0,0,0,0,0,0,"starts 18:50:50",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0407D"
80,83,2004,"Summer","CC0407DSJ","SB22","OMNI","7/22/04","21:00:00","Medium","lots","1,2","No",NA,0,0,0,0,0,0,0,0,"ends 21:01:33",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0407D"
80,83,2012,"Fall","CC1210NH","SB37","DIFAR","10/30/12","20:00:00","Medium","lots","1,2","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 20:39",1,NA,"wav file, cts","60s","500-1000Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1210"
80,83,2009,"Winter","CC0901NH","SB19","OMNI","1/17/09","22:00:00","Poor","tons","1,2,A","adhoc only",NA,0,0,0,0,0,0,0,0,"starts 22:50:00",1,"adhoc Humpback song; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC0901"
80,83,2010,"Summer","CC1008NH","SB34","DIFAR","8/11/10","0:00:00","High","bit","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1008"
80,83,2012,"Fall","CC1210NH","SB37","DIFAR","10/30/12","19:00:00","High","bit","1,2,3,A","Yes","Humpback whale",0,0,0,0,0,0,1,1,NA,1,NA,"wav file, cts","60s","500-1000Hz","0Hz","3500","98%",50,32.91176,-122.12858,"CC1210"
80,83,2004,"Fall","CC0411R","SB30","OMNI","11/13/04","12:00:00","High**","bit to lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC041"
80,83,2011,"Winter","CC1101NH","SB33","DIFAR","1/23/11","21:00:00","Medium","lots","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 21:29:04",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC1101"
80,83,2007,"Spring","CC0704","SB24","OMNI","4/11/07","2:00:00","Medium**","lots**","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,6,"adhoc Humback non-song; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC07"
80,83,2007,"Spring","CC0704","SB24","OMNI","4/11/07","3:00:00","High**","bit**","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 3:19:57",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC07"
80,83,2008,"Winter","CC0801","SB20","OMNI","1/22/08","20:00:00","High","bit","1,2,3,A","Yes","Fin whale",0,0,0,1,0,0,1,0,"ends 20:09:00",1,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",50,32.91176,-122.12858,"CC08"
80,83,2008,"Winter","CC0801","SB20","OMNI","1/22/08","20:00:00","High","bit","1,2,3,A","Yes","Humpback whale",0,0,0,1,0,0,1,0,"ends 20:09:00",1,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",50,32.91176,-122.12858,"CC08"
80,83,2006,"Summer","CC0607","SB25","DIFAR","7/19/06","2:00:00","High","bit to lots","1,2,3","adhoc only",NA,0,0,0,0,0,0,0,0,"ends 2:19:00",2,"adhoc Blue D","wav files, cts","60s","500Hz","0Hz","1500","98%",50,32.91176,-122.12858,"CC06"
80,90,2012,"Summer","CC1207OS","SB15","DIFAR","7/15/12","2:00:00","Medium","lots","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"ends 2:24",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",22,31.75128,-121.31559,"CC1207"
80,90,2005,"Summer","CC0507NH","SB10","OMNI","7/6/05","1:00:00","High**","bit to lots**","1,2,3,A","Yes","Blue whale",1,0,0,0,0,1,0,0,"starts 1:02:10",6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC0507"
80,90,2005,"Summer","CC0507NH","SB10","OMNI","7/6/05","1:00:00","High**","bit to lots**","1,2,3,A","Yes","Fin whale",1,0,0,0,0,1,0,0,"starts 1:02:10",6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC0507"
80,90,2004,"Spring","CC0404NH","SB13","OMNI","3/27/04","23:00:00","Poor","tons","1,2,A ","No",NA,0,0,0,0,0,0,0,0,"starts 23:10:00",5,"static takes over 7min 48sec into each 10min file; just static","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC0404"
80,90,2011,"Fall","CC1110NH","SB10","DIFAR","10/21/11","18:00:00","Medium","lots","1,2,3,","No",NA,0,0,0,0,0,0,0,0,"ends 18:01",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC1110"
80,90,2012,"Spring","CC1203SH","SB15","DIFAR","3/29/12","0:00:00","High","bit","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",22,31.75128,-121.31559,"CC1203"
80,90,2004,"Spring","CC0404NH","SB13","OMNI","3/28/04","0:00:00","Poor","tons","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"ends 0:55:25",6,"static takes over 7min 48sec into each 10min file; just static","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC0404"
80,90,2006,"Winter","CC0602","SB09","OMNI","2/8/06","20:00:00","Medium","lots","1,2,3","No",NA,0,0,0,0,0,0,0,0,"ends 20:09:59",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC06"
80,90,2007,"Fall","CC0711","SB08","OMNI","11/7/07","23:00:00","Medium**","bit to lots**","1,2,A,B","Yes","Blue whale",0,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC07"
80,90,2012,"Summer","CC1207OS","SB15","DIFAR","7/14/12","23:00:00","High","bit","1,2,3","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",22,31.75128,-121.31559,"CC1207"
80,90,2006,"Fall","CC0611R","SB10","OMNI","10/26/06","0:00:00","High","bit to lots","1,2,3,A,B","Yes","Fin whale",0,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC061"
80,90,2006,"Fall","CC0611R","SB10","OMNI","10/25/06","23:00:00","High","bit to lots","1,2,3,A,B","Yes","Fin whale",0,0,0,1,0,0,0,0,"starts 23:27:20",4,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC061"
80,90,2005,"Summer","CC0507NH","SB10","OMNI","7/6/05","2:00:00","Medium**","bit to lots**","1,2,3,A","Yes","Blue whale",0,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC0507"
80,90,2007,"Fall","CC0711","SB08","OMNI","11/8/07","0:00:00","Poor","lots to tons","1,2,A,B","Yes","Blue whale",0,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC07"
80,90,2006,"Winter","CC0602","SB09","OMNI","2/8/06","19:00:00","Medium","lots","1,2,3","Yes","Blue whale",1,0,0,0,0,0,1,1,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC06"
80,90,2006,"Winter","CC0602","SB09","OMNI","2/8/06","19:00:00","Medium","lots","1,2,3","Yes","Humpback whale",1,0,0,0,0,0,1,1,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC06"
80,90,2006,"Fall","CC0611R","SB10","OMNI","10/26/06","1:00:00","High","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 1:29:59",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC061"
80,90,2007,"Fall","CC0711","SB08","OMNI","11/8/07","1:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Blue whale",0,1,1,0,0,0,0,0,"ends 1:39:00",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC07"
80,90,2007,"Fall","CC0711","SB08","OMNI","11/8/07","1:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Fin whale",0,1,1,0,0,0,0,0,"ends 1:39:00",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC07"
80,90,2011,"Fall","CC1110NH","SB10","DIFAR","10/21/11","14:00:00","High","bit","1,2,3,A","Yes",NA,1,0,0,0,0,0,0,0,"starts 14:14:59",3,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC1110"
80,90,2012,"Summer","CC1207OS","SB15","DIFAR","7/15/12","0:00:00","High","bit","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",22,31.75128,-121.31559,"CC1207"
80,90,2011,"Fall","CC1110NH","SB10","DIFAR","10/21/11","16:00:00","High","bit","1,2,3,A","Yes","Blue whale",1,0,0,0,0,0,1,0,NA,5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC1110"
80,90,2011,"Fall","CC1110NH","SB10","DIFAR","10/21/11","16:00:00","High","bit","1,2,3,A","Yes","Humpback whale",1,0,0,0,0,0,1,0,NA,5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC1110"
80,90,2011,"Fall","CC1110NH","SB10","DIFAR","10/21/11","17:00:00","Medium","bit to lots","1,2,3,A","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC1110"
80,90,2012,"Summer","CC1207OS","SB15","DIFAR","7/15/12","1:00:00","Medium","lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",22,31.75128,-121.31559,"CC1207"
80,90,2011,"Fall","CC1110NH","SB10","DIFAR","10/21/11","15:00:00","High","bit","1,2,3,A","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC1110"
80,90,2010,"Winter","CC1001","SB10","DIFAR","1/17/10","23:00:00","High","bit","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 23:34:12",2,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",22,31.75128,-121.31559,"CC10"
80,90,2007,"Fall","CC0711","SB08","OMNI","11/7/07","22:00:00","Medium**","bit to lots**","1,2,3,A ","No",NA,0,0,0,0,0,0,0,0,"starts 22:40:52",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC07"
80,90,2012,"Summer","CC1207OS","SB15","DIFAR","7/14/12","22:00:00","High","bit","1,2,3","Yes","Fin whale",0,0,1,0,0,0,0,0,"starts 22:05:03",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",22,31.75128,-121.31559,"CC1207"
80,90,2010,"Winter","CC1001","SB10","DIFAR","1/17/10","22:00:00","High","bit","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 22:44:40",1,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",22,31.75128,-121.31559,"CC10"
80,90,2006,"Winter","CC0602","SB09","OMNI","2/8/06","18:000:00","Medium","lots","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 18:10:48",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC06"
80,90,2012,"Spring","CC1203SH","SB15","DIFAR","3/29/12","1:00:00","High","bit","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 1:59:59",3,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",22,31.75128,-121.31559,"CC1203"
80,90,2012,"Spring","CC1203SH","SB15","DIFAR","3/28/12","23:00:00","High","bit","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 23:29:55",2,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",22,31.75128,-121.31559,"CC1203"
80,90,2005,"Summer","CC0507NH","SB10","OMNI","7/6/05","3:00:00","Poor","lots to tons","1,2,A,B","Yes","Blue whale",0,1,0,0,0,0,0,0,"ends 3:39:59",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",22,31.75128,-121.31559,"CC0507"
80,93,2011,"Summer","CC1108NH","SB11","DIFAR","7/29/11","20:00:00","Poor","lots to tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 20:57:12",6,"static takes over 5min11s in every 10 min, except 20:50; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC1108"
80,93,2008,"Summer","CC0808NH","SB05","OMNI","8/16/08","23:00:00","High","bit to lots","1,2,3,A,B","Yes","Blue whale",1,0,0,1,0,0,0,0,NA,7,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC0808"
80,93,2008,"Summer","CC0808NH","SB05","OMNI","8/16/08","23:00:00","High","bit to lots","1,2,3,A,B","Yes","Fin whale",1,0,0,1,0,0,0,0,NA,7,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC0808"
80,93,2008,"Summer","CC0808NH","SB05","OMNI","8/16/08","22:00:00","High","bit","1,2,3,B","adhoc only",NA,0,0,0,0,0,0,0,0,"starts 22:56:08",1,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC0808"
80,93,2005,"Summer","CC0507NH","SB05","OMNI","7/3/05","19:00:00","High**","bit**","1,2,3,A,B","Yes","Blue whale",0,1,0,0,0,0,0,0,"ends 19:26:55",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC0507"
80,93,2008,"Summer","CC0808NH","SB05","OMNI","8/17/08","0:00:00","High","bit to lots","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,7,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC0808"
80,93,2006,"Spring","CC0604","SB06","OMNI","4/3/06","23:00:00","High**","bit**","1,2,3,A ","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 23:28:25",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC06"
80,93,2007,"Summer","CC0707","SB04","OMNI","6/30/07","18:00:00","Medium**","lots**","1,2,3,A,B","Yes",NA,0,1,0,0,0,0,0,0,"starts 18:25:54",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC07"
80,93,2010,"Fall","CC1011","SB07","DIFAR","10/30/10","22:00:00","Medium","lots","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,"starts 22:14:14",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC10"
80,93,2007,"Summer","CC0707","SB04","OMNI","6/30/07","19:00:00","High**","bit**","1,2,3,A","Yes","Blue whale",0,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC07"
80,93,2005,"Spring","CC0504NH","SB10","OMNI","4/17/05","13:00:00","Medium**","lots**","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 13:12:35",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC0504"
80,93,2006,"Spring","CC0604","SB07","OMNI","4/4/06","0:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 0:34:45",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC06"
80,93,2011,"Spring","CC1104SH","SB10","DIFAR","4/12/11","21:00:00","High","bit","1,2,A ","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC1104"
80,93,2011,"Summer","CC1108NH","SB11","DIFAR","7/29/11","18:00:00","Poor","lots to tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC1108"
80,93,2011,"Summer","CC1108NH","SB11","DIFAR","7/29/11","19:00:00","Poor","lots to tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC1108"
80,93,2010,"Fall","CC1011","SB07","DIFAR","10/30/10","23:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,1,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",13,31.17971,-120.91935,"CC10"
